prop_id,player_name,p_true_over,dk_over_odds,dk_under_odds,is_promo_eligible,dk_decimal_odds,dk_implied_prob,edge,ev_pct,kelly_wager_pct
PROP_0791,Player_791,0.528,-106,-111,False,1.9433962264150944,0.5146,0.0134,0.0261,0.0138
PROP_0792,Player_792,0.503,-133,113,False,1.7518796992481203,0.5708,-0.0678,-0.1188,0.0
PROP_0793,Player_793,0.5471,-120,102,False,1.8333333333333335,0.5455,0.0016,0.003,0.0018
PROP_0794,Player_794,0.494,120,-142,False,2.2,0.4545,0.0395,0.0868,0.0362
PROP_0795,Player_795,0.5148,-115,-102,False,1.8695652173913042,0.5349,-0.0201,-0.0375,0.0
PROP_0796,Player_796,0.5614,-115,-102,False,1.8695652173913042,0.5349,0.0265,0.0496,0.0285
PROP_0797,Player_797,0.5067,-113,-104,True,1.8849557522123894,0.5305,-0.0238,-0.0449,0.0
PROP_0798,Player_798,0.5486,-110,-107,False,1.9090909090909092,0.5238,0.0248,0.0473,0.026
PROP_0799,Player_799,0.5515,-169,143,False,1.5917159763313609,0.6283,-0.0768,-0.1222,0.0
PROP_0800,Player_800,0.5088,-111,-106,False,1.900900900900901,0.5261,-0.0173,-0.0328,0.0
PROP_0801,Player_801,0.4967,103,-121,False,2.0300000000000002,0.4926,0.0041,0.0083,0.004
PROP_0802,Player_802,0.5323,101,-119,False,2.01,0.4975,0.0348,0.0699,0.0346
PROP_0803,Player_803,0.4845,118,-138,True,2.1799999999999997,0.4587,0.0258,0.0562,0.0238
PROP_0804,Player_804,0.5384,-109,-108,False,1.9174311926605505,0.5215,0.0169,0.0323,0.0176
PROP_0805,Player_805,0.5339,-138,117,False,1.7246376811594204,0.5798,-0.0459,-0.0792,0.0
PROP_0806,Player_806,0.539,-122,103,True,1.819672131147541,0.5495,-0.0105,-0.0192,0.0
PROP_0807,Player_807,0.5401,-126,108,False,1.7936507936507935,0.5575,-0.0174,-0.0312,0.0
PROP_0808,Player_808,0.5547,-138,117,False,1.7246376811594204,0.5798,-0.0251,-0.0433,0.0
PROP_0809,Player_809,0.5788,-182,153,False,1.5494505494505495,0.6454,-0.0666,-0.1032,0.0
PROP_0810,Player_810,0.5199,104,-122,False,2.04,0.4902,0.0297,0.0606,0.0291
PROP_0811,Player_811,0.5327,-149,127,False,1.6711409395973154,0.5984,-0.0657,-0.1098,0.0
PROP_0812,Player_812,0.4884,-115,-102,False,1.8695652173913042,0.5349,-0.0465,-0.0869,0.0
PROP_0813,Player_813,0.5732,-142,121,False,1.704225352112676,0.5868,-0.0136,-0.0231,0.0
PROP_0814,Player_814,0.5428,-122,104,False,1.819672131147541,0.5495,-0.0067,-0.0123,0.0
PROP_0815,Player_815,0.564,-218,182,False,1.4587155963302751,0.6855,-0.1215,-0.1773,0.0
PROP_0816,Player_816,0.5296,-111,-106,False,1.900900900900901,0.5261,0.0035,0.0067,0.0037
PROP_0817,Player_817,0.5379,-110,-107,False,1.9090909090909092,0.5238,0.0141,0.0269,0.0148
PROP_0818,Player_818,0.5554,-155,132,False,1.6451612903225805,0.6078,-0.0524,-0.0863,0.0
PROP_0819,Player_819,0.4922,108,-126,False,2.08,0.4808,0.0114,0.0238,0.011
PROP_0820,Player_820,0.5405,-116,-101,False,1.8620689655172413,0.537,0.0035,0.0064,0.0037
PROP_0821,Player_821,0.5428,-145,123,False,1.6896551724137931,0.5918,-0.049,-0.0829,0.0
PROP_0822,Player_822,0.5604,-148,125,False,1.6756756756756757,0.5968,-0.0364,-0.061,0.0
PROP_0823,Player_823,0.5246,101,-119,False,2.01,0.4975,0.0271,0.0544,0.027
PROP_0824,Player_824,0.5455,-124,106,True,1.8064516129032258,0.5536,-0.0081,-0.0146,0.0
PROP_0825,Player_825,0.5529,-125,106,False,1.8,0.5556,-0.0027,-0.0048,0.0
PROP_0826,Player_826,0.5495,-149,126,False,1.6711409395973154,0.5984,-0.0489,-0.0817,0.0
PROP_0827,Player_827,0.5449,-115,-102,False,1.8695652173913042,0.5349,0.01,0.0187,0.0108
PROP_0828,Player_828,0.5762,-146,124,False,1.6849315068493151,0.5935,-0.0173,-0.0291,0.0
PROP_0829,Player_829,0.4929,109,-128,False,2.09,0.4785,0.0144,0.0302,0.0138
PROP_0830,Player_830,0.538,-139,118,False,1.7194244604316546,0.5816,-0.0436,-0.0749,0.0
PROP_0831,Player_831,0.5399,-153,129,False,1.65359477124183,0.6047,-0.0648,-0.1072,0.0
PROP_0832,Player_832,0.4968,-121,103,False,1.8264462809917354,0.5475,-0.0507,-0.0926,0.0
PROP_0833,Player_833,0.5362,-131,112,False,1.7633587786259541,0.5671,-0.0309,-0.0545,0.0
PROP_0834,Player_834,0.5314,-133,113,True,1.7518796992481203,0.5708,-0.0394,-0.0691,0.0
PROP_0835,Player_835,0.5676,-137,117,False,1.72992700729927,0.5781,-0.0105,-0.0181,0.0
PROP_0836,Player_836,0.5059,-131,111,False,1.7633587786259541,0.5671,-0.0612,-0.1079,0.0
PROP_0837,Player_837,0.5088,-105,-111,False,1.9523809523809523,0.5122,-0.0034,-0.0066,0.0
PROP_0838,Player_838,0.5753,-167,141,True,1.5988023952095807,0.6255,-0.0502,-0.0802,0.0
PROP_0839,Player_839,0.5561,-115,-102,False,1.8695652173913042,0.5349,0.0212,0.0397,0.0228
PROP_0840,Player_840,0.553,-109,-107,False,1.9174311926605505,0.5215,0.0315,0.0603,0.0329
PROP_0841,Player_841,0.4832,-102,-115,False,1.9803921568627452,0.505,-0.0218,-0.0431,0.0
PROP_0842,Player_842,0.5327,-123,104,False,1.8130081300813008,0.5516,-0.0189,-0.0342,0.0
PROP_0843,Player_843,0.557,-135,115,False,1.7407407407407407,0.5745,-0.0175,-0.0304,0.0
PROP_0844,Player_844,0.5423,-149,127,False,1.6711409395973154,0.5984,-0.0561,-0.0937,0.0
PROP_0845,Player_845,0.5062,-115,-102,False,1.8695652173913042,0.5349,-0.0287,-0.0536,0.0
PROP_0846,Player_846,0.4955,115,-136,True,2.15,0.4651,0.0304,0.0653,0.0284
PROP_0847,Player_847,0.5225,103,-120,False,2.0300000000000002,0.4926,0.0299,0.0607,0.0295
PROP_0848,Player_848,0.4929,-105,-111,False,1.9523809523809523,0.5122,-0.0193,-0.0377,0.0
PROP_0849,Player_849,0.5546,-125,107,False,1.8,0.5556,-0.001,-0.0017,0.0
PROP_0850,Player_850,0.559,-135,115,False,1.7407407407407407,0.5745,-0.0155,-0.0269,0.0
PROP_0851,Player_851,0.5389,-162,137,False,1.617283950617284,0.6183,-0.0794,-0.1284,0.0
PROP_0852,Player_852,0.5258,-119,101,False,1.8403361344537816,0.5434,-0.0176,-0.0324,0.0
PROP_0853,Player_853,0.4968,-114,-103,False,1.8771929824561404,0.5327,-0.0359,-0.0674,0.0
PROP_0854,Player_854,0.5611,-129,110,False,1.7751937984496124,0.5633,-0.0022,-0.0039,0.0
PROP_0855,Player_855,0.5205,107,-125,False,2.0700000000000003,0.4831,0.0374,0.0774,0.0362
PROP_0856,Player_856,0.5494,-102,-115,False,1.9803921568627452,0.505,0.0444,0.088,0.0449
PROP_0857,Player_857,0.5516,-127,108,False,1.7874015748031495,0.5595,-0.0079,-0.0141,0.0
PROP_0858,Player_858,0.5225,-100,-117,True,2.0,0.5,0.0225,0.045,0.0225
PROP_0859,Player_859,0.5639,-157,133,True,1.6369426751592355,0.6109,-0.047,-0.0769,0.0
PROP_0860,Player_860,0.5795,-123,105,False,1.8130081300813008,0.5516,0.0279,0.0506,0.0311
PROP_0861,Player_861,0.5001,-109,-108,False,1.9174311926605505,0.5215,-0.0214,-0.0411,0.0
PROP_0862,Player_862,0.5541,-119,102,False,1.8403361344537816,0.5434,0.0107,0.0197,0.0117
PROP_0863,Player_863,0.5288,-118,101,False,1.847457627118644,0.5413,-0.0125,-0.0231,0.0
PROP_0864,Player_864,0.5452,-152,129,False,1.6578947368421053,0.6032,-0.058,-0.0961,0.0
PROP_0865,Player_865,0.4873,-118,100,False,1.847457627118644,0.5413,-0.054,-0.0997,0.0
PROP_0866,Player_866,0.5585,-120,102,False,1.8333333333333335,0.5455,0.013,0.0239,0.0144
PROP_0867,Player_867,0.504,-132,112,False,1.7575757575757576,0.569,-0.065,-0.1142,0.0
PROP_0868,Player_868,0.5449,-111,-106,False,1.900900900900901,0.5261,0.0188,0.0358,0.0199
PROP_0869,Player_869,0.5078,108,-127,False,2.08,0.4808,0.027,0.0562,0.026
PROP_0870,Player_870,0.5171,-128,109,False,1.78125,0.5614,-0.0443,-0.0789,0.0
PROP_0871,Player_871,0.5127,-143,122,False,1.6993006993006992,0.5885,-0.0758,-0.1288,0.0
PROP_0872,Player_872,0.553,-132,113,False,1.7575757575757576,0.569,-0.016,-0.0281,0.0
PROP_0873,Player_873,0.5219,-105,-112,False,1.9523809523809523,0.5122,0.0097,0.0189,0.0099
PROP_0874,Player_874,0.5425,101,-119,False,2.01,0.4975,0.045,0.0904,0.0448
PROP_0875,Player_875,0.5084,-118,101,False,1.847457627118644,0.5413,-0.0329,-0.0608,0.0
PROP_0876,Player_876,0.5702,-111,-106,True,1.900900900900901,0.5261,0.0441,0.0839,0.0466
PROP_0877,Player_877,0.5647,-144,122,False,1.6944444444444444,0.5902,-0.0255,-0.0431,0.0
PROP_0878,Player_878,0.5725,-127,108,True,1.7874015748031495,0.5595,0.013,0.0233,0.0148
PROP_0879,Player_879,0.536,-144,122,False,1.6944444444444444,0.5902,-0.0542,-0.0918,0.0
PROP_0880,Player_880,0.5729,-146,124,False,1.6849315068493151,0.5935,-0.0206,-0.0347,0.0
PROP_0881,Player_881,0.499,138,-163,True,2.38,0.4202,0.0788,0.1876,0.068
PROP_0882,Player_882,0.4866,127,-150,False,2.27,0.4405,0.0461,0.1046,0.0412
PROP_0883,Player_883,0.5121,-149,127,False,1.6711409395973154,0.5984,-0.0863,-0.1442,0.0
PROP_0884,Player_884,0.494,114,-134,False,2.1399999999999997,0.4673,0.0267,0.0572,0.0251
PROP_0885,Player_885,0.5578,-144,123,False,1.6944444444444444,0.5902,-0.0324,-0.0548,0.0
PROP_0886,Player_886,0.5274,-103,-114,False,1.970873786407767,0.5074,0.02,0.0394,0.0203
PROP_0887,Player_887,0.5333,-129,110,False,1.7751937984496124,0.5633,-0.03,-0.0533,0.0
PROP_0888,Player_888,0.4871,-102,-115,False,1.9803921568627452,0.505,-0.0179,-0.0354,0.0
PROP_0889,Player_889,0.4891,-112,-105,False,1.8928571428571428,0.5283,-0.0392,-0.0742,0.0
PROP_0890,Player_890,0.5607,-143,122,True,1.6993006993006992,0.5885,-0.0278,-0.0472,0.0
PROP_0891,Player_891,0.5205,-148,126,True,1.6756756756756757,0.5968,-0.0763,-0.1278,0.0
PROP_0892,Player_892,0.5326,-108,-109,False,1.925925925925926,0.5192,0.0134,0.0257,0.0139
PROP_0893,Player_893,0.5009,-107,-110,False,1.9345794392523366,0.5169,-0.016,-0.031,0.0
PROP_0894,Player_894,0.4893,101,-119,False,2.01,0.4975,-0.0082,-0.0165,0.0
PROP_0895,Player_895,0.5302,-121,103,False,1.8264462809917354,0.5475,-0.0173,-0.0316,0.0
PROP_0896,Player_896,0.578,-132,112,True,1.7575757575757576,0.569,0.009,0.0159,0.0105
PROP_0897,Player_897,0.5457,-110,-107,False,1.9090909090909092,0.5238,0.0219,0.0418,0.023
PROP_0898,Player_898,0.5762,-208,174,False,1.4807692307692308,0.6753,-0.0991,-0.1468,0.0
PROP_0899,Player_899,0.5151,-121,103,False,1.8264462809917354,0.5475,-0.0324,-0.0592,0.0
PROP_0900,Player_900,0.5465,-119,101,False,1.8403361344537816,0.5434,0.0031,0.0057,0.0034
PROP_0901,Player_901,0.5471,-105,-112,False,1.9523809523809523,0.5122,0.0349,0.0681,0.0358
PROP_0902,Player_902,0.529,-105,-111,False,1.9523809523809523,0.5122,0.0168,0.0328,0.0172
PROP_0903,Player_903,0.5307,-150,127,False,1.6666666666666665,0.6,-0.0693,-0.1155,0.0
PROP_0904,Player_904,0.5,-121,103,False,1.8264462809917354,0.5475,-0.0475,-0.0868,0.0
PROP_0905,Player_905,0.5137,108,-127,False,2.08,0.4808,0.0329,0.0685,0.0317
PROP_0906,Player_906,0.5298,-132,112,False,1.7575757575757576,0.569,-0.0392,-0.0688,0.0
PROP_0907,Player_907,0.5319,-121,103,True,1.8264462809917354,0.5475,-0.0156,-0.0285,0.0
PROP_0908,Player_908,0.5418,-102,-115,False,1.9803921568627452,0.505,0.0368,0.073,0.0372
PROP_0909,Player_909,0.5099,-141,120,True,1.7092198581560285,0.5851,-0.0752,-0.1285,0.0
PROP_0910,Player_910,0.573,-184,155,False,1.5434782608695652,0.6479,-0.0749,-0.1156,0.0
PROP_0911,Player_911,0.4981,-114,-103,False,1.8771929824561404,0.5327,-0.0346,-0.065,0.0
PROP_0912,Player_912,0.5426,-149,127,False,1.6711409395973154,0.5984,-0.0558,-0.0932,0.0
PROP_0913,Player_913,0.5343,-100,-117,False,2.0,0.5,0.0343,0.0686,0.0343
PROP_0914,Player_914,0.5248,-111,-105,False,1.900900900900901,0.5261,-0.0013,-0.0024,0.0
PROP_0915,Player_915,0.5624,-108,-109,False,1.925925925925926,0.5192,0.0432,0.0831,0.0449
PROP_0916,Player_916,0.5172,-109,-108,True,1.9174311926605505,0.5215,-0.0043,-0.0083,0.0
PROP_0917,Player_917,0.5239,115,-136,False,2.15,0.4651,0.0588,0.1264,0.0549
PROP_0918,Player_918,0.4866,117,-138,False,2.17,0.4608,0.0258,0.0559,0.0239
PROP_0919,Player_919,0.5067,-137,117,False,1.72992700729927,0.5781,-0.0714,-0.1234,0.0
PROP_0920,Player_920,0.4807,-121,103,False,1.8264462809917354,0.5475,-0.0668,-0.122,0.0
PROP_0921,Player_921,0.5502,-164,139,False,1.6097560975609757,0.6212,-0.071,-0.1143,0.0
PROP_0922,Player_922,0.5422,-104,-113,False,1.9615384615384617,0.5098,0.0324,0.0635,0.033
PROP_0923,Player_923,0.5607,-114,-103,False,1.8771929824561404,0.5327,0.028,0.0525,0.0299
PROP_0924,Player_924,0.5624,-185,156,False,1.5405405405405406,0.6491,-0.0867,-0.1336,0.0
PROP_0925,Player_925,0.5019,125,-147,False,2.25,0.4444,0.0575,0.1293,0.0517
PROP_0926,Player_926,0.5723,-192,162,True,1.5208333333333335,0.6575,-0.0852,-0.1296,0.0
PROP_0927,Player_927,0.523,100,-118,False,2.0,0.5,0.023,0.046,0.023
PROP_0928,Player_928,0.5148,-146,124,False,1.6849315068493151,0.5935,-0.0787,-0.1326,0.0
PROP_0929,Player_929,0.494,-110,-107,False,1.9090909090909092,0.5238,-0.0298,-0.0569,0.0
PROP_0930,Player_930,0.5284,-112,-105,True,1.8928571428571428,0.5283,0.0001,0.0002,0.0001
PROP_0931,Player_931,0.5637,-147,125,False,1.6802721088435373,0.5951,-0.0314,-0.0528,0.0
PROP_0932,Player_932,0.5183,-112,-104,False,1.8928571428571428,0.5283,-0.01,-0.0189,0.0
PROP_0933,Player_933,0.485,110,-129,False,2.1,0.4762,0.0088,0.0185,0.0084
PROP_0934,Player_934,0.5254,110,-130,False,2.1,0.4762,0.0492,0.1033,0.047
PROP_0935,Player_935,0.5551,-144,122,False,1.6944444444444444,0.5902,-0.0351,-0.0594,0.0
PROP_0936,Player_936,0.5149,-119,102,False,1.8403361344537816,0.5434,-0.0285,-0.0524,0.0
PROP_0937,Player_937,0.5589,-149,127,False,1.6711409395973154,0.5984,-0.0395,-0.066,0.0
PROP_0938,Player_938,0.556,-117,-100,False,1.8547008547008548,0.5392,0.0168,0.0312,0.0183
PROP_0939,Player_939,0.5095,111,-130,False,2.1100000000000003,0.4739,0.0356,0.075,0.0338
PROP_0940,Player_940,0.5762,-104,-113,False,1.9615384615384617,0.5098,0.0664,0.1302,0.0677
PROP_0941,Player_941,0.4894,117,-138,False,2.17,0.4608,0.0286,0.062,0.0265
PROP_0942,Player_942,0.5758,-121,103,False,1.8264462809917354,0.5475,0.0283,0.0517,0.0313
PROP_0943,Player_943,0.5574,-153,130,True,1.65359477124183,0.6047,-0.0473,-0.0783,0.0
PROP_0944,Player_944,0.4995,113,-133,False,2.13,0.4695,0.03,0.0639,0.0283
PROP_0945,Player_945,0.504,-132,112,False,1.7575757575757576,0.569,-0.065,-0.1142,0.0
PROP_0946,Player_946,0.5661,-105,-112,False,1.9523809523809523,0.5122,0.0539,0.1052,0.0553
PROP_0947,Player_947,0.5286,-147,125,False,1.6802721088435373,0.5951,-0.0665,-0.1118,0.0
PROP_0948,Player_948,0.4838,-118,101,False,1.847457627118644,0.5413,-0.0575,-0.1062,0.0
PROP_0949,Player_949,0.5006,-139,118,False,1.7194244604316546,0.5816,-0.081,-0.1393,0.0
PROP_0950,Player_950,0.5794,-131,112,False,1.7633587786259541,0.5671,0.0123,0.0217,0.0142
PROP_0951,Player_951,0.5317,-168,142,False,1.5952380952380953,0.6269,-0.0952,-0.1518,0.0
PROP_0952,Player_952,0.5288,-105,-112,False,1.9523809523809523,0.5122,0.0166,0.0324,0.017
PROP_0953,Player_953,0.5782,-122,104,False,1.819672131147541,0.5495,0.0287,0.0521,0.0318
PROP_0954,Player_954,0.5458,-151,128,False,1.6622516556291391,0.6016,-0.0558,-0.0927,0.0
PROP_0955,Player_955,0.5134,-125,106,False,1.8,0.5556,-0.0422,-0.0759,0.0
PROP_0956,Player_956,0.521,103,-121,False,2.0300000000000002,0.4926,0.0284,0.0576,0.028
PROP_0957,Player_957,0.5487,-153,130,False,1.65359477124183,0.6047,-0.056,-0.0927,0.0
PROP_0958,Player_958,0.4876,-103,-114,False,1.970873786407767,0.5074,-0.0198,-0.039,0.0
PROP_0959,Player_959,0.5459,-162,137,False,1.617283950617284,0.6183,-0.0724,-0.1171,0.0
PROP_0960,Player_960,0.5509,-143,122,False,1.6993006993006992,0.5885,-0.0376,-0.0639,0.0
PROP_0961,Player_961,0.49,112,-131,True,2.12,0.4717,0.0183,0.0388,0.0173
PROP_0962,Player_962,0.5248,-101,-116,False,1.99009900990099,0.5025,0.0223,0.0444,0.0224
PROP_0963,Player_963,0.5394,-102,-116,False,1.9803921568627452,0.505,0.0344,0.0682,0.0348
PROP_0964,Player_964,0.5131,-106,-111,False,1.9433962264150944,0.5146,-0.0015,-0.0028,0.0
PROP_0965,Player_965,0.5528,-118,101,False,1.847457627118644,0.5413,0.0115,0.0213,0.0126
PROP_0966,Player_966,0.4807,121,-143,False,2.21,0.4525,0.0282,0.0623,0.0258
PROP_0967,Player_967,0.5481,-125,106,False,1.8,0.5556,-0.0075,-0.0134,0.0
PROP_0968,Player_968,0.5592,-113,-104,False,1.8849557522123894,0.5305,0.0287,0.0541,0.0305
PROP_0969,Player_969,0.5644,-187,157,True,1.53475935828877,0.6516,-0.0872,-0.1338,0.0
PROP_0970,Player_970,0.505,-129,110,False,1.7751937984496124,0.5633,-0.0583,-0.1035,0.0
PROP_0971,Player_971,0.5383,101,-118,True,2.01,0.4975,0.0408,0.082,0.0406
PROP_0972,Player_972,0.5332,-149,127,False,1.6711409395973154,0.5984,-0.0652,-0.1089,0.0
PROP_0973,Player_973,0.5071,-107,-110,False,1.9345794392523366,0.5169,-0.0098,-0.019,0.0
PROP_0974,Player_974,0.5545,-110,-107,False,1.9090909090909092,0.5238,0.0307,0.0586,0.0322
PROP_0975,Player_975,0.4803,131,-154,False,2.31,0.4329,0.0474,0.1095,0.0418
PROP_0976,Player_976,0.5271,-123,105,False,1.8130081300813008,0.5516,-0.0245,-0.0444,0.0
PROP_0977,Player_977,0.5546,-179,151,False,1.558659217877095,0.6416,-0.087,-0.1356,0.0
PROP_0978,Player_978,0.554,-149,127,False,1.6711409395973154,0.5984,-0.0444,-0.0742,0.0
PROP_0979,Player_979,0.4991,-113,-104,True,1.8849557522123894,0.5305,-0.0314,-0.0592,0.0
PROP_0980,Player_980,0.4909,114,-134,False,2.1399999999999997,0.4673,0.0236,0.0505,0.0222
PROP_0981,Player_981,0.5031,-112,-105,False,1.8928571428571428,0.5283,-0.0252,-0.0477,0.0
PROP_0982,Player_982,0.5716,-181,153,False,1.5524861878453038,0.6441,-0.0725,-0.1126,0.0
PROP_0983,Player_983,0.5615,-123,105,False,1.8130081300813008,0.5516,0.0099,0.018,0.0111
PROP_0984,Player_984,0.5244,115,-135,False,2.15,0.4651,0.0593,0.1275,0.0554
PROP_0985,Player_985,0.5369,-132,112,False,1.7575757575757576,0.569,-0.0321,-0.0564,0.0
PROP_0986,Player_986,0.57,-185,156,False,1.5405405405405406,0.6491,-0.0791,-0.1219,0.0
PROP_0987,Player_987,0.5196,-109,-108,False,1.9174311926605505,0.5215,-0.0019,-0.0037,0.0
PROP_0988,Player_988,0.5126,-137,117,False,1.72992700729927,0.5781,-0.0655,-0.1132,0.0
PROP_0989,Player_989,0.557,-116,-101,False,1.8620689655172413,0.537,0.02,0.0372,0.0216
PROP_0990,Player_990,0.5193,-163,138,False,1.6134969325153374,0.6198,-0.1005,-0.1621,0.0
PROP_0991,Player_991,0.5729,-143,121,False,1.6993006993006992,0.5885,-0.0156,-0.0265,0.0
PROP_0992,Player_992,0.5771,-126,107,False,1.7936507936507935,0.5575,0.0196,0.0351,0.0221
PROP_0993,Player_993,0.5488,-127,108,True,1.7874015748031495,0.5595,-0.0107,-0.0191,0.0
PROP_0994,Player_994,0.545,-153,130,False,1.65359477124183,0.6047,-0.0597,-0.0988,0.0
PROP_0995,Player_995,0.5261,-162,137,False,1.617283950617284,0.6183,-0.0922,-0.1491,0.0
PROP_0996,Player_996,0.5522,104,-123,False,2.04,0.4902,0.062,0.1265,0.0608
PROP_0997,Player_997,0.5524,-126,107,True,1.7936507936507935,0.5575,-0.0051,-0.0092,0.0
PROP_0998,Player_998,0.4978,-118,101,False,1.847457627118644,0.5413,-0.0435,-0.0803,0.0
PROP_0999,Player_999,0.5625,-107,-110,False,1.9345794392523366,0.5169,0.0456,0.0882,0.0472
PROP_1000,Player_1000,0.5716,-120,102,False,1.8333333333333335,0.5455,0.0261,0.0479,0.0288
